OrderID,Quantity,UnitPrice(USD),Status,OrderDate,Product_Category,Sales_Manager,Shipping_Cost(USD),Delivery_Time(Days),Shipping_Address,Product_Code
23621,3,178,Not Shipped,2021-07-10,Fashion,Stella,22,15,Italy,F-188
45100,78,211,Not Delivered,2021-10-24,Entertainment,Anthony,35,14,USA,ENT-630
10745,1,249,Shipped,2021-08-14,Home,Sofia,27,18,Kenya,H-630
34803,24,106,Not Shipped,2021-08-29,Entertainment,Jacob,30,23,Singapore,ENT-101
22391,51,168,Not Delivered,2021-10-04,Healthcare,Jacob,25,22,Kenya,HC-188
41779,66,227,Delivered,2021-10-11,Healthcare,Anthony,29,25,Italy,HC-901
17024,4,192,Not Delivered,2021-12-02,Office,Maria,28,13,India,O-555
22236,77,142,Shipped,2021-11-15,Home,Anthony,29,24,Germany,H-101
13323,54,170,Delivered,2021-10-18,Entertainment,Anthony,26,25,China,ENT-630
19219,31,144,Not Delivered,2021-12-08,Healthcare,John,23,15,China,HC-630
13201,89,203,Shipped,2021-12-08,Entertainment,Stella,25,13,UK,ENT-203
30399,34,230,Not Shipped,2021-12-07,Home,Jacob,21,10,USA,H-555
14553,93,250,Not Shipped,2021-12-24,Healthcare,Emma,25,17,India,HC-555
33332,39,239,Not Delivered,2021-07-16,Entertainment,Sofia,32,14,China,ENT-101
35361,26,148,Shipped,2021-11-07,Fashion,Stella,29,19,India,F-630
26149,96,235,Shipped,2021-08-18,Entertainment,Jacob,21,20,Singapore,ENT-901
12699,77,148,Delivered,2021-11-15,Home,Anthony,30,17,UK,H-555
32815,66,126,Shipped,2021-12-06,Entertainment,Anthony,28,23,Italy,ENT-203
12267,26,204,Delivered,2021-11-15,Fashion,Abdul,29,19,Italy,F-555
34651,93,209,Delivered,2021-08-05,Entertainment,Pablo,20,19,Singapore,ENT-188
20631,60,116,Not Delivered,2021-08-15,Entertainment,John,30,22,UK,ENT-630
32655,51,224,Not Delivered,2021-11-02,Home,Anthony,33,10,UK,H-555
28425,81,149,Delivered,2021-07-30,Home,Stella,29,19,India,H-555
49591,32,203,Not Delivered,2021-07-25,Healthcare,Kristen,27,11,Kenya,HC-555
41700,83,173,Not Delivered,2021-07-08,Entertainment,Jacob,34,23,Italy,ENT-555
35943,51,199,Shipped,2021-09-20,Entertainment,Stella,24,24,Kenya,ENT-555
40366,33,135,Delivered,2021-07-15,Healthcare,Pablo,23,20,China,HC-188
21523,84,152,Not Shipped,2021-07-25,Office,Stella,23,21,Germany,O-188
39362,23,136,Shipped,2021-09-30,Fashion,Anthony,30,12,USA,F-555
25985,43,193,Delivered,2021-11-07,Fashion,John,35,11,India,F-188
24628,83,160,Not Delivered,2021-07-30,Home,Emma,21,21,Kenya,H-630
16086,74,154,Shipped,2021-08-08,Home,Kristen,26,10,China,H-630
49717,84,222,Delivered,2021-10-07,Fashion,Abdul,27,15,Germany,F-630
13623,55,197,Not Shipped,2021-11-27,Entertainment,Emma,34,16,Singapore,ENT-901
20716,34,241,Delivered,2021-07-14,Fashion,John,21,19,China,F-203
37870,22,126,Not Shipped,2021-07-08,Home,Stella,22,23,China,H-203
22673,71,231,Delivered,2021-07-03,Home,Maria,26,21,India,H-901
36354,58,191,Not Shipped,2021-09-13,Entertainment,Stella,27,23,Germany,ENT-555
46961,40,183,Not Shipped,2021-11-01,Office,Anthony,27,13,China,O-901
41395,85,117,Not Delivered,2021-11-07,Home,John,29,10,Germany,H-203
23273,85,145,Not Shipped,2021-07-03,Fashion,Emma,22,13,UK,F-555
32899,97,147,Not Delivered,2021-07-16,Fashion,Maria,28,21,Germany,F-101
29457,16,250,Shipped,2021-12-13,Entertainment,Maria,27,22,India,ENT-203
14164,14,173,Delivered,2021-08-18,Entertainment,Pablo,22,23,Kenya,ENT-203
14415,7,154,Not Shipped,2021-07-06,Home,Emma,35,14,Singapore,H-101
48471,30,187,Shipped,2021-10-20,Entertainment,Kristen,26,11,Germany,ENT-203
48589,99,183,Not Shipped,2021-08-20,Healthcare,Pablo,34,11,Italy,HC-555
14514,14,231,Delivered,2021-12-24,Office,Anthony,28,23,China,O-555
37389,68,250,Not Delivered,2021-12-18,Entertainment,John,33,15,Germany,ENT-630
23679,39,218,Not Shipped,2021-12-18,Healthcare,Emma,21,10,Singapore,HC-901
30775,11,152,Not Delivered,2021-10-04,Office,Sofia,26,24,UK,O-901
12111,16,107,Delivered,2021-07-12,Healthcare,Abdul,25,22,Singapore,HC-630
30949,6,222,Not Delivered,2021-11-02,Fashion,Kristen,24,12,USA,F-101
48398,98,139,Shipped,2021-08-29,Entertainment,John,30,20,UK,ENT-101
20519,18,202,Not Delivered,2021-12-23,Home,Stella,22,14,UK,H-901
34025,46,166,Not Delivered,2021-11-27,Entertainment,Anthony,20,24,Kenya,ENT-901
46382,50,152,Not Shipped,2021-10-29,Entertainment,John,23,24,USA,ENT-203
16983,79,164,Shipped,2021-11-02,Home,John,30,10,Italy,H-630
20421,73,137,Shipped,2021-10-13,Healthcare,Pablo,24,11,Germany,HC-630
39464,25,222,Not Delivered,2021-11-01,Healthcare,Emma,22,25,USA,HC-101
23920,70,115,Not Shipped,2021-08-05,Fashion,Anthony,31,15,USA,F-630
38986,98,249,Not Shipped,2021-12-04,Office,John,24,10,Singapore,O-203
32249,16,122,Shipped,2021-12-24,Office,Pablo,35,18,Kenya,O-555
32964,70,142,Shipped,2021-07-13,Home,Emma,20,20,India,H-901
32159,30,121,Shipped,2021-07-04,Office,Emma,29,18,USA,O-203
12530,74,204,Not Shipped,2021-09-27,Home,Kristen,22,14,Singapore,H-901
47373,28,163,Not Shipped,2021-07-16,Fashion,Jacob,33,16,Singapore,F-555
28384,58,189,Delivered,2021-12-04,Home,Abdul,20,15,India,H-101
26704,42,121,Not Shipped,2021-10-10,Office,Pablo,30,24,UK,O-901
22791,34,123,Not Delivered,2021-10-02,Home,Kristen,34,23,UK,H-101
10185,51,160,Not Shipped,2021-12-18,Fashion,Pablo,22,20,China,F-901
28260,78,158,Shipped,2021-11-13,Healthcare,John,24,13,Singapore,HC-188
18326,90,169,Not Delivered,2021-11-21,Entertainment,Jacob,32,14,China,ENT-101
12611,43,109,Not Delivered,2021-10-02,Home,Stella,30,18,USA,H-188
26019,35,171,Not Delivered,2021-09-15,Entertainment,Emma,24,24,Italy,ENT-630
44400,59,212,Delivered,2021-12-02,Entertainment,Abdul,26,18,USA,ENT-901
36439,51,171,Delivered,2021-10-13,Healthcare,Anthony,30,20,UK,HC-101
24494,48,215,Not Shipped,2021-12-08,Office,Sofia,32,16,Germany,O-188
47366,11,163,Not Shipped,2021-11-11,Home,Emma,25,10,USA,H-188
45075,84,238,Not Shipped,2021-08-29,Fashion,Anthony,30,25,Germany,F-901
38739,91,214,Delivered,2021-07-17,Healthcare,Jacob,23,23,Italy,HC-188
10155,100,154,Not Delivered,2021-07-31,Entertainment,Kristen,33,10,Germany,ENT-101
36948,35,222,Shipped,2021-09-10,Office,John,20,10,India,O-101
42053,29,107,Delivered,2021-12-02,Home,Maria,26,25,Singapore,H-101
14923,33,184,Not Delivered,2021-12-07,Office,Pablo,21,11,India,O-555
29280,9,218,Not Delivered,2021-10-26,Home,Jacob,29,12,Germany,H-188
30917,48,191,Not Shipped,2021-08-30,Fashion,John,33,17,Kenya,F-188
41582,31,188,Not Delivered,2021-08-08,Healthcare,Jacob,35,21,India,HC-555
35347,75,126,Shipped,2021-10-14,Healthcare,Sofia,22,24,UK,HC-630
47459,19,246,Not Delivered,2021-07-03,Healthcare,Kristen,29,18,USA,HC-188
17473,50,120,Delivered,2021-10-04,Home,Emma,27,25,Germany,H-555
27736,26,136,Delivered,2021-07-10,Healthcare,Emma,24,12,India,HC-203
18127,52,246,Shipped,2021-09-30,Healthcare,John,28,16,Germany,HC-188
49098,13,162,Not Delivered,2021-07-10,Home,Abdul,20,25,UK,H-188
19154,32,234,Not Delivered,2021-11-23,Office,John,35,14,Germany,O-901
50078,10,211,Not Delivered,2021-10-10,Entertainment,Jacob,26,12,UK,ENT-555
43415,34,202,Delivered,2021-07-12,Entertainment,Maria,21,24,Kenya,ENT-901
45258,59,172,Not Shipped,2021-12-29,Healthcare,Emma,24,15,USA,HC-188
15072,57,238,Shipped,2021-08-11,Office,Emma,28,15,Kenya,O-630
18440,32,220,Not Delivered,2021-10-13,Office,Pablo,24,15,Germany,O-555
28783,53,185,Delivered,2021-07-15,Fashion,Pablo,22,24,USA,F-901
38205,70,151,Not Shipped,2021-10-19,Office,John,23,20,Kenya,O-630
48204,33,212,Delivered,2021-07-16,Fashion,Emma,30,20,India,F-901
30121,22,103,Not Delivered,2021-12-18,Healthcare,Stella,28,20,Germany,HC-101
50202,94,187,Not Delivered,2021-10-04,Fashion,Abdul,25,24,UK,F-203
33086,88,227,Shipped,2021-10-07,Entertainment,Abdul,30,11,India,ENT-630
21894,7,124,Shipped,2021-08-28,Home,Jacob,21,16,India,H-101
20861,19,180,Delivered,2021-11-21,Entertainment,Sofia,30,11,Singapore,ENT-203
27446,77,108,Not Shipped,2021-08-11,Healthcare,Emma,34,19,Italy,HC-203
10111,9,178,Shipped,2021-09-27,Office,Stella,27,11,UK,O-901
34593,84,146,Shipped,2021-07-29,Home,Emma,32,23,India,H-101
48673,96,163,Not Delivered,2021-07-03,Fashion,Pablo,34,25,India,F-203
47874,60,121,Not Shipped,2021-09-15,Entertainment,Pablo,22,23,Germany,ENT-101
43911,79,155,Not Shipped,2021-11-28,Entertainment,Emma,34,25,USA,ENT-188
22973,23,145,Shipped,2021-10-29,Entertainment,Stella,28,15,USA,ENT-188
41584,69,186,Delivered,2021-07-22,Healthcare,Pablo,35,21,India,HC-188
13515,95,150,Not Delivered,2021-10-10,Fashion,John,26,23,USA,F-188
14493,81,227,Shipped,2021-08-11,Entertainment,Maria,20,20,Kenya,ENT-203
41713,70,125,Shipped,2021-07-30,Healthcare,Emma,22,24,Italy,HC-630
33718,5,249,Shipped,2021-11-01,Entertainment,Maria,21,21,Singapore,ENT-901
27668,47,215,Not Shipped,2021-11-24,Entertainment,Kristen,29,18,Kenya,ENT-188
15534,9,200,Delivered,2021-09-30,Fashion,Kristen,35,14,Singapore,F-188
37207,4,247,Delivered,2021-10-12,Healthcare,Kristen,33,12,Germany,HC-630
38455,98,236,Not Shipped,2021-12-22,Fashion,Pablo,31,10,China,F-555
34159,46,159,Delivered,2021-11-01,Entertainment,Jacob,25,17,India,ENT-630
22253,36,248,Not Shipped,2021-09-06,Healthcare,Pablo,31,11,India,HC-901
44211,28,207,Delivered,2021-09-27,Healthcare,Stella,21,25,UK,HC-101
18953,72,127,Shipped,2021-11-07,Fashion,Anthony,32,25,Kenya,F-188
41825,61,122,Delivered,2021-09-30,Home,Stella,21,24,USA,H-188
28855,16,230,Not Delivered,2021-12-14,Entertainment,Abdul,22,25,Italy,ENT-555
24669,67,207,Not Shipped,2021-07-16,Healthcare,Stella,22,11,Kenya,HC-188
38144,17,161,Delivered,2021-08-11,Entertainment,Maria,24,20,India,ENT-630
47915,18,241,Shipped,2021-11-01,Entertainment,Kristen,32,22,India,ENT-555
41188,72,188,Not Delivered,2021-09-07,Healthcare,Abdul,29,19,Italy,HC-630
36628,52,186,Not Delivered,2021-10-19,Office,Emma,24,20,UK,O-188
48088,4,111,Delivered,2021-10-06,Home,John,22,24,Kenya,H-101
24730,69,200,Delivered,2021-10-19,Healthcare,Jacob,33,11,India,HC-901
48884,30,189,Not Delivered,2021-07-22,Entertainment,Sofia,31,14,Italy,ENT-188
25409,82,206,Delivered,2021-09-06,Healthcare,Maria,34,15,India,HC-203
21779,46,143,Not Shipped,2021-08-11,Entertainment,Maria,21,18,China,ENT-203
16250,16,165,Delivered,2021-09-06,Home,Kristen,30,15,Singapore,H-203
35842,15,185,Not Delivered,2021-12-12,Home,Stella,22,21,Kenya,H-101
40170,94,183,Shipped,2021-09-27,Office,Emma,31,14,Kenya,O-188
36424,72,122,Shipped,2021-12-14,Fashion,Pablo,28,13,USA,F-555
46104,85,131,Not Shipped,2021-08-03,Office,Stella,24,23,Italy,O-101
49488,43,141,Delivered,2021-07-22,Fashion,Anthony,27,19,Kenya,F-630
47721,8,189,Shipped,2021-07-07,Fashion,Anthony,25,22,Italy,F-555
45567,80,106,Not Shipped,2021-10-04,Healthcare,John,21,14,China,HC-188
20788,90,153,Delivered,2021-09-20,Entertainment,Maria,26,12,Kenya,ENT-188
29134,61,102,Delivered,2021-11-11,Home,Jacob,22,17,Germany,H-188
19836,9,189,Not Shipped,2021-11-16,Fashion,Sofia,29,23,Italy,F-203
17061,78,223,Not Delivered,2021-09-10,Home,John,24,11,Singapore,H-188
26369,31,239,Shipped,2021-11-15,Office,Abdul,25,17,Italy,O-630
22093,86,132,Not Shipped,2021-07-05,Fashion,Sofia,22,14,China,F-555
17799,46,216,Not Shipped,2021-10-12,Home,Emma,30,17,Germany,H-203
37229,57,191,Delivered,2021-10-23,Office,Kristen,33,13,UK,O-203
11276,96,189,Not Shipped,2021-08-14,Healthcare,Jacob,24,11,Italy,HC-555
31678,58,172,Shipped,2021-09-14,Entertainment,Maria,29,10,India,ENT-188
17004,54,177,Not Delivered,2021-11-07,Healthcare,Maria,24,19,Kenya,HC-630
25755,50,132,Shipped,2021-10-11,Office,Sofia,21,13,Singapore,O-555
25163,76,235,Not Shipped,2021-12-08,Fashion,Anthony,32,21,UK,F-630
27405,89,197,Shipped,2021-09-07,Office,Emma,31,18,UK,O-203
13906,99,132,Not Delivered,2021-10-07,Healthcare,Kristen,28,24,Singapore,HC-901
25091,48,224,Not Shipped,2021-10-03,Fashion,Stella,21,17,USA,F-630
10158,35,173,Not Delivered,2021-11-01,Home,Stella,33,16,India,H-203
43280,74,168,Not Delivered,2021-07-08,Office,Pablo,25,23,Kenya,O-203
25736,40,179,Not Delivered,2021-10-01,Home,Kristen,23,21,USA,H-188
20856,100,108,Not Delivered,2021-12-24,Healthcare,Kristen,20,19,Kenya,HC-555
41288,36,239,Shipped,2021-12-24,Fashion,Jacob,28,24,Germany,F-101
29619,39,247,Not Shipped,2021-11-13,Office,John,21,12,Kenya,O-901
22464,91,149,Shipped,2021-08-24,Fashion,Sofia,27,20,USA,F-630
10688,49,172,Shipped,2021-11-07,Home,Anthony,21,13,Italy,H-901
21713,78,138,Not Delivered,2021-08-08,Home,Stella,21,22,Germany,H-101
32296,4,246,Delivered,2021-08-26,Fashion,Pablo,25,12,Germany,F-901
25062,16,146,Not Shipped,2021-12-07,Healthcare,Sofia,23,16,India,HC-555
43150,45,182,Shipped,2021-12-18,Office,John,22,13,Singapore,O-188
11804,91,228,Not Shipped,2021-12-24,Office,Sofia,29,15,Italy,O-203
21316,79,180,Not Delivered,2021-07-06,Entertainment,Emma,20,12,UK,ENT-901
35638,32,199,Not Delivered,2021-11-16,Entertainment,Sofia,31,13,UK,ENT-101
19167,61,204,Not Delivered,2021-10-13,Office,Sofia,20,18,Singapore,O-901
45319,53,101,Shipped,2021-11-16,Healthcare,Anthony,27,25,Kenya,HC-188
44977,81,177,Delivered,2021-07-14,Office,Emma,22,11,Singapore,O-630
21812,75,178,Delivered,2021-09-27,Healthcare,Kristen,31,22,China,HC-101
45236,95,216,Not Delivered,2021-11-11,Home,Jacob,25,25,China,H-203
14183,41,235,Not Delivered,2021-08-14,Office,Sofia,29,13,India,O-188
40847,87,197,Shipped,2021-12-24,Office,Sofia,34,20,Germany,O-188
43765,6,164,Shipped,2021-10-17,Home,Emma,21,17,Germany,H-630
14239,50,174,Not Delivered,2021-10-12,Fashion,Kristen,25,23,UK,F-101
11862,73,126,Not Shipped,2021-09-16,Home,Sofia,21,21,UK,H-188
44777,77,118,Delivered,2021-07-17,Healthcare,Maria,28,14,Germany,HC-555
18126,47,181,Shipped,2021-12-18,Entertainment,John,33,25,USA,ENT-188
11127,82,215,Not Delivered,2021-08-06,Fashion,John,34,23,India,F-101
29397,54,116,Shipped,2021-08-14,Office,Stella,32,12,USA,O-555
49042,46,229,Not Delivered,2021-09-10,Office,Jacob,26,25,China,O-101
12735,45,223,Delivered,2021-12-26,Healthcare,Kristen,32,17,Kenya,HC-203
11186,93,219,Delivered,2021-09-27,Office,Emma,33,12,Kenya,O-203
46800,72,137,Not Shipped,2021-07-22,Entertainment,Anthony,21,17,UK,ENT-188
43030,87,121,Shipped,2021-11-02,Home,Sofia,31,23,Italy,H-101
31319,50,236,Not Shipped,2021-11-28,Home,Maria,20,19,China,H-101
25260,51,109,Not Shipped,2021-12-18,Fashion,John,24,18,India,F-203
36355,40,100,Shipped,2021-12-26,Office,Pablo,29,21,UK,O-188
11575,38,118,Delivered,2021-11-25,Healthcare,Stella,28,21,Kenya,HC-555
35213,4,245,Shipped,2021-07-10,Entertainment,Abdul,30,13,UK,ENT-630
35427,6,159,Delivered,2021-09-27,Healthcare,Pablo,31,19,UK,HC-630
44067,57,223,Not Delivered,2021-12-08,Fashion,Stella,23,15,China,F-203
12843,89,239,Not Shipped,2021-07-16,Home,Emma,22,15,USA,H-101
11113,27,142,Not Delivered,2021-08-28,Fashion,Maria,27,25,UK,F-101
16153,21,215,Not Delivered,2021-12-26,Home,Jacob,26,11,UK,H-630
49364,47,205,Not Delivered,2021-07-25,Office,Stella,32,10,Italy,O-188
30662,81,131,Shipped,2021-10-03,Fashion,Jacob,20,19,India,F-188
34912,66,234,Delivered,2021-07-13,Entertainment,Emma,21,13,USA,ENT-203
24454,85,248,Not Delivered,2021-12-10,Fashion,Pablo,21,13,Singapore,F-555
28113,28,203,Delivered,2021-09-02,Home,Emma,33,15,Kenya,H-188
38181,72,250,Not Delivered,2021-12-29,Office,John,29,11,Singapore,O-901
44453,55,129,Delivered,2021-07-29,Home,Kristen,35,17,Italy,H-188
34423,100,218,Not Delivered,2021-09-16,Fashion,Anthony,27,20,Kenya,F-901
41061,89,144,Delivered,2021-10-14,Home,Anthony,33,21,Singapore,H-901
46629,72,180,Delivered,2021-10-04,Healthcare,Anthony,31,16,Italy,HC-555
15178,16,202,Not Delivered,2021-08-20,Entertainment,Sofia,22,24,Italy,ENT-901
48624,27,220,Delivered,2021-08-15,Fashion,Maria,34,22,UK,F-630
20001,63,245,Not Shipped,2021-12-08,Healthcare,Pablo,20,10,Germany,HC-188
14902,38,160,Shipped,2021-07-04,Healthcare,Anthony,25,14,India,HC-203
42918,35,189,Shipped,2021-10-03,Home,Maria,21,18,Kenya,H-203
36095,84,246,Not Delivered,2021-11-25,Home,Kristen,21,21,Singapore,H-555
39274,48,209,Not Delivered,2021-10-06,Office,Stella,35,22,India,O-901
29969,81,248,Delivered,2021-07-05,Office,Pablo,32,24,Kenya,O-101
49593,58,214,Shipped,2021-09-13,Healthcare,Emma,29,13,Germany,HC-203
47888,63,186,Delivered,2021-08-08,Office,Sofia,31,24,Kenya,O-630
25539,93,161,Shipped,2021-08-18,Fashion,Pablo,32,19,Singapore,F-630
47197,50,214,Not Shipped,2021-08-14,Healthcare,Kristen,21,25,Germany,HC-203
11975,6,209,Not Delivered,2021-10-09,Office,Pablo,34,10,Germany,O-203
13810,69,121,Not Delivered,2021-07-04,Home,Sofia,22,12,USA,H-555
49946,33,167,Shipped,2021-08-24,Healthcare,Jacob,30,15,China,HC-555
14539,51,156,Not Shipped,2021-09-14,Fashion,Jacob,24,24,Singapore,F-101
23206,17,139,Delivered,2021-08-11,Home,Anthony,23,23,Germany,H-555
16610,2,182,Not Shipped,2021-11-07,Office,Kristen,20,20,UK,O-555
48193,28,138,Shipped,2021-08-29,Office,Anthony,32,14,UK,O-188
38717,65,175,Not Shipped,2021-10-11,Entertainment,Sofia,32,10,Kenya,ENT-555
18804,5,188,Not Delivered,2021-10-26,Home,Emma,21,20,UK,H-203
11213,81,131,Not Delivered,2021-07-13,Fashion,John,30,17,USA,F-901
18227,43,195,Delivered,2021-07-04,Fashion,Kristen,20,21,Singapore,F-630
15226,83,101,Not Delivered,2021-09-12,Healthcare,Sofia,21,12,Singapore,HC-901
31038,64,246,Shipped,2021-09-13,Office,Pablo,29,21,China,O-630
42969,42,130,Not Shipped,2021-12-30,Office,Kristen,32,25,Kenya,O-555
12741,45,198,Not Delivered,2021-07-30,Entertainment,Stella,26,13,Italy,ENT-901
12969,48,125,Not Delivered,2021-12-06,Healthcare,John,24,10,UK,HC-203
20100,80,153,Not Delivered,2021-11-11,Entertainment,Maria,21,24,China,ENT-901
24908,13,246,Delivered,2021-11-15,Fashion,Pablo,24,19,USA,F-203
36634,71,219,Shipped,2021-10-14,Healthcare,Abdul,22,12,India,HC-101
48507,85,225,Delivered,2021-11-23,Home,Kristen,25,23,UK,H-101
45729,72,180,Not Shipped,2021-10-13,Home,Emma,32,24,India,H-555
35266,71,148,Not Shipped,2021-10-14,Home,Anthony,29,22,China,H-555
17038,2,132,Delivered,2021-08-06,Healthcare,Jacob,22,10,China,HC-203
44536,80,246,Shipped,2021-12-18,Fashion,Abdul,34,20,Singapore,F-901
23209,54,231,Not Shipped,2021-08-18,Fashion,John,22,17,Kenya,F-901
43535,47,106,Not Delivered,2021-10-26,Healthcare,Sofia,25,23,Kenya,HC-555
18693,26,176,Shipped,2021-08-24,Fashion,Kristen,21,23,Kenya,F-630
14760,30,206,Not Shipped,2021-11-23,Fashion,Jacob,35,24,China,F-188
15689,16,121,Not Delivered,2021-11-13,Healthcare,Pablo,23,16,UK,HC-555
29539,89,142,Delivered,2021-10-10,Healthcare,Kristen,33,14,USA,HC-188
14132,8,248,Shipped,2021-10-04,Fashion,Sofia,30,21,USA,F-901
18241,21,222,Not Delivered,2021-10-26,Office,John,33,16,UK,O-555
41967,70,218,Shipped,2021-07-11,Healthcare,Jacob,35,14,Kenya,HC-101
26840,51,164,Not Shipped,2021-11-21,Entertainment,Anthony,24,19,China,ENT-555
19455,11,165,Delivered,2021-07-22,Home,Kristen,27,21,Singapore,H-188
45250,58,199,Not Shipped,2021-07-30,Home,Pablo,24,17,Italy,H-203
12802,45,118,Shipped,2021-10-04,Home,Anthony,23,15,Germany,H-101
40813,90,191,Shipped,2021-11-01,Entertainment,Jacob,26,10,Kenya,ENT-630
29530,73,126,Shipped,2021-09-02,Fashion,Kristen,35,12,USA,F-203
26123,65,164,Shipped,2021-09-10,Healthcare,Pablo,29,17,Germany,HC-901
49592,99,170,Not Shipped,2021-09-27,Fashion,Maria,28,20,UK,F-101
18246,34,171,Shipped,2021-11-21,Healthcare,Emma,30,24,Germany,HC-555
29032,16,208,Shipped,2021-11-13,Healthcare,Jacob,22,10,UK,HC-555
26958,1,199,Delivered,2021-09-07,Healthcare,Abdul,27,24,Kenya,HC-555
38264,97,218,Not Delivered,2021-10-09,Office,Maria,29,20,China,O-101
38057,9,170,Not Shipped,2021-12-18,Fashion,Maria,28,11,China,F-188
40225,81,208,Not Delivered,2021-07-30,Fashion,Kristen,22,19,China,F-203
26740,22,157,Not Shipped,2021-07-27,Fashion,Jacob,32,10,Italy,F-203
24018,34,110,Not Shipped,2021-10-02,Home,Kristen,31,20,Kenya,H-188
26639,44,129,Delivered,2021-10-04,Office,Emma,28,15,Kenya,O-901
11531,53,228,Delivered,2021-10-04,Office,Stella,27,24,India,O-188
36189,84,194,Delivered,2021-07-05,Healthcare,Stella,21,14,Germany,HC-203
23611,26,229,Not Delivered,2021-10-03,Home,Anthony,32,22,USA,H-101
13538,5,179,Not Delivered,2021-10-24,Home,Kristen,27,13,India,H-901
30136,64,138,Not Shipped,2021-11-23,Healthcare,John,28,25,India,HC-630
23766,45,207,Not Shipped,2021-10-26,Home,Pablo,29,21,Kenya,H-203
15460,69,196,Shipped,2021-11-07,Fashion,John,34,11,India,F-101
17478,91,249,Not Shipped,2021-10-06,Entertainment,Stella,34,10,USA,ENT-101
15027,100,193,Not Delivered,2021-12-14,Home,Sofia,31,17,Singapore,H-203
43565,34,159,Delivered,2021-09-20,Entertainment,Jacob,33,23,Singapore,ENT-555
42961,59,230,Delivered,2021-12-22,Fashion,Kristen,32,16,China,F-101
48529,88,122,Delivered,2021-07-31,Entertainment,Maria,22,19,China,ENT-203
24385,34,113,Not Shipped,2021-09-13,Home,Kristen,29,23,Kenya,H-203
40416,35,192,Not Shipped,2021-12-10,Entertainment,Stella,30,19,Italy,ENT-188
32760,41,202,Shipped,2021-07-03,Entertainment,Kristen,21,12,China,ENT-101
27238,73,167,Shipped,2021-10-17,Fashion,Sofia,31,20,USA,F-555
16338,71,176,Shipped,2021-11-01,Office,Anthony,29,15,Singapore,O-203
37206,92,148,Not Shipped,2021-11-23,Entertainment,Emma,29,14,China,ENT-555
35547,70,147,Shipped,2021-12-08,Fashion,Maria,20,16,India,F-901
28727,63,102,Delivered,2021-09-18,Entertainment,Emma,31,23,USA,ENT-901
20486,94,152,Not Delivered,2021-11-28,Entertainment,Anthony,28,13,USA,ENT-555
18750,44,228,Delivered,2021-12-22,Office,Emma,30,17,China,O-630
47992,17,141,Delivered,2021-09-16,Office,Stella,24,21,Germany,O-188
19844,39,213,Shipped,2021-10-07,Entertainment,Pablo,21,13,UK,ENT-188
21741,33,154,Shipped,2021-09-12,Healthcare,Stella,29,13,Kenya,HC-101
43923,63,199,Shipped,2021-11-07,Home,Anthony,23,18,Germany,H-188
